rule,rule_time
ssc-parity-b90a9cfa641888aba94961beca095776d792553f,0.0
ssc-parity-ea50eb568c2a2f6510d095b32e02b44ffd6c1968,0.0
ssc-parity-8b31341eb8ef911af8064c12b5fe882ae7458184,0.0
ssc-parity-68120869dd625c9ecc515402f2690fd324564d15,0.0
ssc-parity-cf9f73bb1cd6fff5b00751b375037478239a68c8,0.0
ssc-parity-e31d8e4662993155f00f3425af9777d489d89665,0.0
ssc-parity-ee8d3015f106334fa308a97e8b2ae7c0725b38fb,0.0
ssc-parity-0958e355a22f4c0c43676376c6bab02111dd9b36,0.0
ssc-parity-583add58ce273dae2db1242ade8ad4698eee5f61,0.0
ssc-parity-255d9443d5d398815229264bdb0f142e210eb555,0.0
ssc-parity-2c016070bc91a6276de84e49cbfdbe54257d8d40,0.0
ssc-parity-6d3a4246ccafe1dfd8bc843f69b816943c49e71a,0.0
ssc-parity-65e7746cd25d805d90b602330cf2337b6a0cf33e,0.0
ssc-parity-6a977ff4a48a73ea8cfcdcfdaf00a4d50773b503,0.0
ssc-parity-cca8c40b4f3f5b0991b7b8f6c47019b20ffd5f88,0.0
ssc-parity-4022d475819ff84e890e1675bc9291717fb973e3,0.0
ssc-parity-6ce5c08044023c3c1d336f1dfaf652775ee7430e,0.0
ssc-parity-cdffbf8ecb81069c70486b0ed36fcbcf57df1c59,0.0
ssc-parity-e10f50634a2438250efbe96f789d40b54190328d,0.0
ssc-parity-eff46bbe52084942901b9cf9eee670932c32549d,0.0
ssc-parity-c4227005f0348b5b64e016e390c9f23cd6d17628,0.0
ssc-parity-aa3324a766fb1bfa2cf73ae51e0c910adaddd0ae,0.0
ssc-parity-fcc8ad1cffb78aafcecc82270b4f55f0ff2d206e,0.0
ssc-parity-c5ca8c0e8132509ca4c653a8c56907db69b8be49,0.0
ssc-parity-a15fb2f47f6a83b8eced24efe43cad79aa39665e,0.0
ssc-parity-82554d43a4e8f3485eafca468b5528631cb53b71,0.0
ssc-parity-b44869fa4320a860d7bec44678034b90026e225a,0.0
ssc-parity-57d940b9f4ead9930a860de5f6d8e94ca7b466ec,0.0
ssc-parity-7ed97e1306dc0d2948e08cbb853874a4ba6bbb02,0.0
ssc-parity-ba9087971118d248a024e81ae57bd54bb6ed6131,0.0
ssc-parity-d1f688abffe30ed31d42d68cdf8bdb830da84a54,0.0
ssc-parity-cbd070fa61020fedf2792339f61b80ea1420589b,0.0
ssc-parity-9948c7c21a60692b9fc5c4a49f71ff475f49bb10,0.0
ssc-parity-14b6ee8e621ccf0bf99fb3daaedd424d30ff9f50,0.0
ssc-parity-935a03d85370bbaf314f63b1755b42aeb563cee5,0.0
ssc-parity-5b69fba08a56799aad5402db99efd2f4c03909d8,0.0
ssc-parity-3a58ad5f1900bbdeb20b433810a6067a77bbcbde,0.0
ssc-parity-2a4072856ef71e4e94b87838390b38b6c90c422d,0.0
ssc-parity-9f92396f9a5313ea3375244c1bbc543996d4eeb2,0.0
ssc-parity-3f4b55876d0c4cf2b67b76df9b1a06ac53e60bb9,0.0
ssc-parity-db1376192e74c236458289d9438273632190e778,0.0
ssc-parity-f89323f034ebf5d1fe4a4d3cda4b07b6e4a846da,0.0
ssc-parity-1c0eabb107a9342f90c636bce4c8cb739f629475,0.0
ssc-parity-2dbfd5eb9ed0ad8063eb5dafb6de7c7788929d63,0.0
ssc-parity-b24b2238f71a3bed056277aeff84c6a53e45fbcc,0.0
ssc-parity-528332173f9c1fbafe46fe2277dc84b10a74b48b,0.0
ssc-parity-a3a2c05f6f7d160533300481473a9ef0e5709f79,0.0
ssc-parity-780f0ed6314b54ef84e1f355e0606cb6786b41e9,0.0
ssc-parity-0577cd974cbdb161796c257e5586946b3294740a,0.0
ssc-parity-4a1dccd0ec3bde5f9850f12f8e668e7ad5c39164,0.0
ssc-parity-dd9f82db4d2e7614f671b1a66cd7a76fd9db2580,0.0
ssc-parity-76e5668b7485900a28b6266f3a2e481074291f13,0.0
ssc-parity-e2a4728133ea70cfb312dd05ca6aa487b90d5157,0.0
ssc-parity-738fe5cd14c91347f523afe7f7406a790b7b0946,0.0
ssc-parity-b0d9e8fca8c4e481b5dcad5602c8cac9fc09e92b,0.0
ssc-parity-70ed4018e78f2282755cf1ecf08d8f5976ec40ad,0.0
ssc-parity-6fd7efb1d4be8b06758b5157a1c14b7a75a0becc,0.0
ssc-parity-880a10b337a738d700d827e9ca08e448e6352067,0.0
ssc-parity-db250ac0e12f19025dd7cf40b43dd1d243db4771,0.0
ssc-parity-eb6c8262b9ba70c89876ca923494179a0a7a27ee,0.0
ssc-parity-c6186c64d90e8f5edc62a98831dd0a1020619420,0.0
ssc-parity-de0e5c46b6cc8186df05e59a239b0d2f090ca8ca,0.0
ssc-parity-e1f67ba1a13d191854e71b746dbb3307bdab6f57,0.0
ssc-parity-69a9299e6817c46dca41b8689f867981c2e2ea64,0.0
ssc-parity-62f70abf29d88eeec459cc8321b074dd9b461a16,0.0
ssc-parity-1cf1a50fd166e4e7df1ede51638595d98ae8597f,0.0
ssc-parity-4769c2c2b59dba5a7ff4ab573b074f5a1897de71,0.0
ssc-parity-cf277103802b4ea9a6c3aa9b29f5da0e06ca36c8,0.0
ssc-parity-a29f17cf1bfd537a55230418d9b1fc6643ed292f,0.0
ssc-parity-b9c381d0122b45360c8be6e3c18ba29857629685,0.0
ssc-parity-5b10919577d05ff50f7eac9bee3e39c06bc6b6fe,0.0
ssc-parity-de5cf57c8696e7592f34a78f21bd0587d23d77cc,0.0
ssc-parity-d90579ce1cd9980c9090b795ce466a5350c26c4b,0.0
ssc-parity-4f5b8fffea9c7a011aac82737d316ee3385a2bbb,0.0
ssc-parity-68939b9b12e0491b44b0164f538c6e310f9dd4dd,0.0
ssc-parity-1777a65a4ece4f80ff544b5c8e26b65f55579331,0.0
ssc-parity-0841ee5d512bb6f054f0814ae4656779ffae3c9b,0.0
ssc-parity-c52c6c400ab1292154ef198155e29187ead8d268,0.0
ssc-parity-fb7b363136fb318ef68d19df70ab512fa4e4c441,0.0
ssc-parity-fb78873edb0feefc9b33a1d0bb3a1f3d722a08c9,0.0
ssc-parity-e03a7a7f4041c6edd85e1b3c0ef1fd7304d8bab8,0.0
ssc-parity-599cc646d6010cd8a7451052aa2cfb103e04b6d1,0.0
ssc-parity-add86308528ac5b7342e281c2500ef0dd12c1bf7,0.0
ssc-parity-e0ec64c5598edf9d46af1c10ebfd50da0ada5506,0.0
ssc-parity-8e723ad6927bd70a60ba2c4e95d0e7316e808736,0.0
ssc-parity-a58b2f9b22624659acb23cc9f116097f52648a50,0.0
ssc-parity-780a26e830a80517ff2481f0c003b1751ba42cd1,0.0
ssc-parity-e08c796898660b9c52a3054d6441c31d26f34f1a,0.0
ssc-parity-9f98640cf84562f07eba2149bbe2fd2592c50782,0.0
ssc-parity-8e54e51f7cb5c329ba2e4539c0b7c21a9d7ba90b,0.0
ssc-parity-19815683b26f6a8faa5df24fc3737edea50c996e,0.0
ssc-parity-e4ce3c4584ec56318aa9a4164a67363c511ea78e,0.0
ssc-parity-691d510d4011788b9ce0aa972f8c35f8532ea05b,0.0
ssc-parity-6277622b77cb96d96a1039286f461cf5a7005d5e,0.0
ssc-parity-7fadc47bc84866b6f4961b5e4689f62acad937a5,0.0
ssc-parity-79b4c4de0c445c0e021be4f93c0fb2515e2dc89f,0.0
ssc-parity-0439b9e7d974063287ab552b67591fc70b12e6ae,0.0
ssc-parity-1dd79c891c6ff3f60a6abae9476770be5f0f176f,0.0
ssc-parity-22de7dd567c68b74a54464164313f7ecc964aa2e,0.0
ssc-parity-6b0b172ebcebae413b964818dc7c4b3171828e45,0.0
ssc-parity-d029bb61d1af2f86fed0e605ad056f86aa99d0e7,0.0
ssc-parity-b3aaafd1cc3d0d63e0ad6d034f80ed70dcaf899f,0.0
ssc-parity-eb2c50db6abcad64bbdf842d20eaf124ae3f4fca,0.0
ssc-parity-c906b4ddf50cce967b4182eb93b777a6828baf02,0.0
ssc-parity-af35f0408f555e3146d1d877407b889417adeea4,0.0
ssc-parity-9de641e314137b13544048cd71b60130c9485eda,0.0
ssc-parity-32849b732bd9ad1f24b3070282aa0f9afbf11db3,0.0
ssc-parity-e6f11cb3eb8243a80d3cc953357d0edb977321c5,0.0
ssc-parity-73c8adfaf0ab65d842668ee18303c2b680774004,0.0
ssc-parity-ae0eb21ceb6a560de53cedc86e621a3887f34a26,0.0
ssc-parity-42a6b6c9646829f235f33f8d1a546715c0a3cf88,0.0
ssc-parity-29aa4e5e8f8a576c340f424be9da4288c3fbbfcf,0.0
ssc-parity-4c15ab8c75e1e69d65cb2e44d5579f414ea4e7a9,0.0
ssc-parity-a6cac17c46bc60817f32ca986e0258a27f6cc335,0.0
ssc-parity-40a7c41ff600baba1818ecfb3a132067d5c8257d,0.0
ssc-parity-1067ec6bcd7b25466a7a93dd3fa5351650c881b4,0.0
ssc-parity-d7dd2eb1224d637a81b1e12daf43e716644b9971,0.0
ssc-parity-c1e7394009efd0df2bd634b79f8523a602657e35,0.0
ssc-parity-2e7a75a7712e904afc201ab8d3b93d9b1fbfc8f5,0.0
ssc-parity-d21aa239b2dcca2a2bbcb2b55f8505b70927ec0f,0.0
ssc-parity-787e9d71e69501d1e1e2dc47b9ba2f5a13493b30,0.0
ssc-parity-ad4136d514a2ecf3ef0283fecc6adf0fc1199379,0.0
ssc-parity-127e3dc693167269c39ff585901a61dc542211dc,0.0
ssc-parity-f5abfec77a11ff45e46171fff9a60ea9d9ecd522,0.0
ssc-parity-328d5ccc8d0dc018e264329e6c24e6ba2c7bf0e3,0.0
ssc-parity-c7520e2fb2fef80d25db17687c4323af170e496b,0.0
ssc-parity-8c3592726432c901085157d3dcd85f806d6546af,0.0
ssc-parity-3e8cb1e57cbb022eacb43dfcd0a0e7a4153423dd,0.0
ssc-parity-d25ec766e0ccaa16bc9fd32f1f2fb4bd088e8e9e,0.0
ssc-parity-2824347cfdb2b36c6cd30cca4af0f4856094acbf,0.0
ssc-parity-ce7f5bf79748ae54eebcc61db8fa17960a249299,0.0
ssc-parity-98745afbacb4eeb079a5894dbba20806cb34848e,0.0
ssc-parity-fe5e180cdb5bf2c73f1dc9f2a66961fa5e1a285c,0.0
ssc-parity-aa3baffcc76508e1d980c25b888297fb431ad65d,0.0
ssc-parity-a3cf51bfeb8f22b00c95bb17c4a52ce05e64db60,0.0
ssc-parity-8a5f1e24bd3ab963798bf8b4cbc11e968d2154fd,0.0
ssc-parity-0243289012d06fc443fc42ad2ca09bf4099fed66,0.0
ssc-parity-eaffa6ce2b1ccbe76c135d42eab5ed403d135783,0.0
ssc-parity-e01f4ea351009bdd125d4744e36864a42d503163,0.0
ssc-parity-21e99f25d9316dea23b5a3acfd433c4b756c5403,0.0
ssc-parity-ee90793d9b1331912faffb5467980720e5acf8e9,0.0
ssc-parity-d525077479e48ea103dc2ff366ea1280f6da2e20,0.0
ssc-parity-8f16448f90eb53be2486f108538aa6a97256b6df,0.0
ssc-parity-78a1733ff8fa6a7507cfab110717d71ae2c32d66,0.0
ssc-parity-7a49c21d9b87e209e57a5bf5c1277f61c0ae231a,0.0
ssc-parity-df9a495b19a4f99faf95c42408c1b79bb18a8863,0.0
ssc-parity-5b7c64fc462718b59564d997c52238dfe955eddf,0.0
ssc-parity-b8be992823fafd4f7bd09c4c8a5009880f5632d1,0.0
ssc-parity-09b66c63aa5a6cae7e2c20fa26d3dd3d9a9e10b7,0.0
ssc-parity-84aa18a6841ef40132ff7aeda23af100fe366eea,0.0
ssc-parity-af92912a67340e09ceaed79064a55d36dc192a7c,0.0
ssc-parity-04b73128c0734d4a3192315146a50b5748c13652,0.0
ssc-parity-763c5212e0bfdb71200516beb87c9ce6a86ac312,0.0
ssc-parity-66a8644e19aae7b3962b1598703b2e1578ea8f56,0.0
ssc-parity-492744ae13b6d550273900553e0456dc80f1f1df,0.0
ssc-parity-fe93f6f2e22facec60fdf3b3483d2e5e81462062,0.0
ssc-parity-f32e014c200e93055450cf869f98120134d41eee,0.0
ssc-parity-a4f2f30fc7ae0f000ee456520476d5077aa75b09,0.0
ssc-parity-894ead2ca814b53b152d80719ebc030c882ed6cc,0.0
ssc-parity-359fe78a95d608b1c3dd15306220292f99a8fa1d,0.0
ssc-parity-b874cb7bad3cfd5b2d150d3d75c0e9c7c1069c70,0.0
ssc-parity-12fa74551da3b38897f92ba67ab00abede8fc3ec,0.0
ssc-parity-8144f7ec651300eb735383075ed3d867505b9678,0.0
ssc-parity-3318966c03260a8ba7ba1f0f8752ec2fb93412a8,0.0
ssc-parity-f655fec2f3e1bcee59abfba21cce8454bffa2cb3,0.0
ssc-parity-f0e18d16b812221e79ee1525c6d8139264efc89b,0.0
ssc-parity-e7f7de3e409489e785ba93d48e5ca2c93bbb1b82,0.0
ssc-parity-14322c4f90f3b062e249236a26955aaf8cb08fbb,0.0
ssc-parity-f5b148004365b50916907d7cee6302c466901663,0.0
ssc-parity-641506a67bddab138199b459d2cbb8a8d65008d0,0.0
ssc-parity-f165bf297617fd083cc0aed644d7940d20837995,0.0
ssc-parity-3431d3adfca7abb4f1f9b274c116ea87faa9406d,0.0
ssc-parity-d329b9db984f69e2b818b83e048199f3f0bc1b95,0.0
ssc-parity-5bfbcbec835cc06addbeb239dc3b45cc183f6422,0.0
ssc-parity-bc9013e9266a2768f128e451b015117e1e9a4ea8,0.0
ssc-parity-c400ce731d88bd1c82c819aa50110ffe70f70793,0.0
ssc-parity-c04c2d846a82d27e6dacb34999c827230eb62e0e,0.0
ssc-parity-c53aa68ada993a930a58a2d26836abad88bee799,0.0
ssc-parity-122ab11c5dab57fe506ae05f7cd617308213416f,0.0
ssc-parity-c677d7f3ec209370f532588ca6c7e4de8322d754,0.0
ssc-parity-f77ec13665ef5d7ee253a5f5b6a838822542a608,0.0
ssc-parity-2f389e7d33543329c03c21b4addda41ef4b9bfff,0.0
ssc-parity-c94a0bff8c54e7157ae102487c22fec7d1bb892b,0.0
ssc-parity-7799056bd97bf6482275193007e8c750e51ef428,0.0
ssc-parity-1bfc641913be300f491335e252023aa651c8874e,0.0
ssc-parity-6890e598e14af989932e212c6d8818113ff1610b,0.0
ssc-parity-44ce53461316957cae22f1ad9bebfbea6a7466a7,0.0
ssc-parity-696d0e336288a6970b223b585e884a755246e203,0.0
ssc-parity-1060952aba76aa7e23b34119f18d7d9ab946093f,0.0
ssc-parity-2009b3f7a8a73d68c52158070843f6a6ddc6bc60,0.0
ssc-parity-287240b9dd7aff959aed7d364bb2abe5cf49adc6,0.0
ssc-parity-c15eced0905c3e3725935eee6115f43edf52dec1,0.0
ssc-parity-e2939f651fc1e1c4ca6176191397b80a1e3651df,0.0
ssc-parity-03c774d6217d683bcf79248ca2335c216c804825,0.0
ssc-parity-5cda2a704a4cd764f4a36adffa8e81bec6deb84b,0.0
ssc-parity-ac6a8318f0e9c1cff38704255214eecdce0acb84,0.0
ssc-parity-7b1390e369d195a3e520081c707312145413ed79,0.0
ssc-parity-823819c54d1c887f629f9214c795364e382a65e7,0.0
ssc-parity-58847f21879f4c94116d5cba3dc28c7bd8949ade,0.0
ssc-parity-22bf961115f39b1658e7d2bb6bb9fe0c7fce1996,0.0
ssc-parity-7ab57ebf043b6c9f07d79d5bb1312ffb76a18c86,0.0
ssc-parity-7a4cc3fd6e0cb91c674a58952947d299d81be9c9,0.0
ssc-parity-14854fac73cc3fcd8d4e54303808750625b2f645,0.0
ssc-parity-b06556aeae750271211e7ae9c660b81959f4970a,0.0
ssc-parity-33f3cf0e675b82c0b6bf69159c2558ed8af8606c,0.0
ssc-parity-c91441c04897b9d420c7414fabe36456246721ed,0.0
ssc-parity-ad9548c257989a775e07b369879d6cad27d52bcf,0.0
ssc-parity-a7ae20f037f7005cfddb2c24d6096181a641cdf6,0.0
ssc-parity-0810921e38304c486ff1bcd76bc58f45811dbf36,0.0
ssc-parity-253f2cc6ace64d3b95b99f613b5a76686d5fb807,0.0
ssc-parity-ea2672451d84752a87f8f1e2b7a6fb10c05c8753,0.0
ssc-parity-97a979e6c43d277c4005cd1e6950872f42ce3ca0,0.0
ssc-parity-65575f1f3b4a832a4fedf0f4fc849476f031f43f,0.0
ssc-parity-e043cc2ff62d0b62e68293cff91d4a265d61e8fd,0.0
ssc-parity-35c8ad6b4f3adf898b33ce8cfa68e8f10411ce08,0.0
ssc-parity-a6b25fd2ce1112689dcef2c1d0b932eb47756881,0.0
ssc-parity-1173b027ad663fc2406edda590ed8140af1719d1,0.0
ssc-parity-8815c87280100704cc9b8779ca77b27506f18dad,0.0
ssc-parity-571e6ffdef47cb25f7a4acbd6d4ce1f5c1c809bb,0.0
ssc-parity-5b747a262259aa8496bb2e6f3ed5bb1fb1b48ce9,0.0
ssc-parity-40f08f9edbd65c6341e9f62d789d07ec95015b8f,0.0
ssc-parity-24d0fec8f534ea42686f03b7a7efd956af89979b,0.0
ssc-parity-f03fb50d0d5aeac4f2b07f911dfef568d1f19bc4,0.0
ssc-parity-7bd76fd7a512efac696f52fd263e44ac45d31b3a,0.0
ssc-parity-e3e1036f5776a73d6ee405fb9066c5ed5fa9c7e0,0.0
ssc-parity-0f8ec88f6ac87c88e24aff1f183439743baca930,0.0
ssc-parity-d34f7e4e4e031139c85a36751286ca7c33f29616,0.0
ssc-parity-e442ae77c39f13e83dbd755115562ee302899e45,0.0
ssc-parity-d7184ba15c632545ff1c97715ed175dc8e0008ca,0.0
ssc-parity-900fa61251391db8f0a2101374898c469f5ad980,0.0
ssc-parity-a30c8fc2237219f18c87205585510ff2a249ed8a,0.0
ssc-parity-871c5d67b883f2120e9e47e2df7a873b15745e08,0.0
ssc-parity-836b2675504979440fa0c735e63a0ed090219460,0.0
ssc-parity-f7a558b3c912392dc1d718685fd6f334b19adedd,0.0
ssc-parity-80de83cccc830e44f3e47bffc61dfcf33005c712,0.0
ssc-parity-07d73479f49f40b6800c11f7c57a9fc71445ba70,0.0
ssc-parity-2790e06f8d694223ffa8e26a4883a68e2833e47d,0.0
ssc-parity-7b682b722ff117459fbcd53afbabe62e7cd831fe,0.0
ssc-parity-6926e55be39c074f64be3f97584b39af64315030,0.0
ssc-parity-c2b48dbc6eea3468153a7a41e1b81bf6d3347ed6,0.0
ssc-parity-bd1ebcbedc401e3774d1c84816aaac8e08fe9640,0.0
ssc-parity-c5c54a1479a4b07d96145f5b56263b650ab83086,0.0
ssc-parity-95144e49c29102115e78ce6aaff39aec9a859e30,0.0
ssc-parity-84971df798cc81a44f381a0927c4e24c71825bab,0.0
ssc-parity-6a5850af03077f5ca313c88ea8b0d9af85070c2c,0.0
ssc-parity-b14bd667b5c4d22f7b5e5c2ef495d3962b6f8647,0.0
ssc-parity-94453d3ff31bc1512323e2c1aad2413c9f31dd37,0.0
ssc-parity-7088d3517e7838f5d1be2833fa5f665fec119d1c,0.0
ssc-parity-8cc9c7906ca57e91873306105f6caafe640e0919,0.0
ssc-parity-a5c893e058b4ed0506f94999d48ac6c09944f041,0.0
ssc-parity-5512eebf1d804905c7eba501aa40b00ce9bdfbd3,0.0
ssc-parity-f27704c92f8df3756e27f4e6569ca203895d1fb8,0.0
ssc-parity-eee849025df6f380060fdc02a81cb2d86b5b9529,0.0
ssc-parity-9022fd9670273ece0dc9defda823361d7a16790a,0.0
ssc-parity-5b3c18880355d5cd7e44280637eecc1a02e5ca75,0.0
ssc-parity-f769d2a14e963ffc427bd3058fd267a25d90d539,0.0
ssc-parity-7989806fb41d43dc74e715c56596b38be302ddb2,0.0
ssc-parity-c188c8cc9a372a4c77702b222fac9a7c4c4bc8c1,0.0
ssc-parity-54781cd307a342e28c2eef6177c58f4909626ff7,0.0
ssc-parity-bd55afeff0b29ea51fd3bc04161b24afcb53169c,0.0
ssc-parity-fc3b45a0fc2f7ed4865ff066abdcdd3221064a28,0.0
ssc-parity-455173d8615ab09478c08e98deb7fa57bf6deadd,0.0
ssc-parity-32d30b49b9923e856559a051640cbe83cbced81b,0.0
ssc-parity-51c2221b0562b349b5845b1341af30eac92886d0,0.0
ssc-parity-541c43bcf00e1707e8e533e3ca44a520a4eb0059,0.0
ssc-parity-6882ac7f56549f8fd23ec977de4ba67bf12da300,0.0
ssc-parity-0585fa418b5ccb1298835c0733ec13c167a824a9,0.0
ssc-parity-5d4b540fddc2c6792ed30d8eee79ebecfa8ce803,0.0
ssc-parity-6a56caaf767ef3f1b10ac4d620c4450be761ba49,0.0
ssc-parity-1011b88fbb7634bddf198667e44d5e73805ff7ca,0.0
ssc-parity-69cb4d853b2ebda7f6eb61c419df036fd3c9d9d7,0.0
ssc-parity-fd9a57b7af1d8080bb2573adcc6fdfa9aeb7157a,0.0
ssc-parity-c5cb4b89a0273fc3c90ca2119ed102fb8b40f175,0.0
ssc-parity-cfb01e21fc2880054ebababb046699beaa73ed3a,0.0
ssc-parity-38b2eb0d411a10f2c56f30f1eeb7952e4692134b,0.0
ssc-parity-bedb3857b86b73d4bf00ee20e88ca69a4b96f89f,0.0
ssc-parity-eb0a1ba9a0eae881453853af128a202712f31e5c,0.0
ssc-parity-907ad2794aba3847f3a6d4d398a26f218bf5c6d7,0.0
ssc-parity-0e3bd8e8c8bf8632ead2e65cc38dab1d2553522e,0.0
ssc-parity-f1cd2e8b23ddc8d465f3672852a96490c75072bf,0.0
ssc-parity-610dce9fd796116f79f749207bf5109853e3c1bc,0.0
ssc-parity-b2ed58a38ae6a4187d9dd5b8437d6990e68fab75,0.0
ssc-parity-4f64ff11754ec8bf67f9bf802fa91f6c7b097fd9,0.0
ssc-parity-066b1ee4b9afdf1076527d10461983d346d0c0f4,0.0
ssc-parity-cd4f4dd284f04c45905ae26bf0e0eb3addcfc293,0.0
ssc-parity-2d4642a02a55ac2b4295bdcf2a5a0e9cc69004bb,0.0
ssc-parity-ddf1d63e09c42170373ab728d379a3f5254fdeb9,0.0
ssc-parity-663779ba7660649bd455aef09c177f03261b5544,0.0
ssc-parity-b24fb0cf2924343e11c8a76b17b0df30dbcec918,0.0
ssc-parity-a01c1a88951237299563739bea6a8b0298784bc1,0.0
ssc-parity-8bb223ab093261711db0f4a212cf3d8ba971ac77,0.0
ssc-parity-bbb1f8cc5ed37fcf44ff942988bbc3f1c49a8d71,0.0
ssc-parity-a2235ba677351965197adc2e88131c0a820504a7,0.0
ssc-parity-a19a92b47ffce2ac997a3c04faeaad5f7bf36172,0.0
ssc-parity-b9cccf8da59aeef943cdaf335ea12a4745d91709,0.0
ssc-parity-2e5c2e7af3647b53726e05fefac38e2f3d4a3707,0.0
ssc-parity-48665e4a6094735a0210a7487bef6e717af49d21,0.0
ssc-parity-8f73c248cc72917f11acf43db1d3a34870a38c56,0.0
ssc-parity-8e509299cac7a4033b710706a7b06a754e388113,0.0
ssc-parity-5c41b4eea56e6ec35060e680f17a61866125983c,0.0
ssc-parity-12392decadb4072af3d65fa67fcdbb9b0685f367,0.0
ssc-parity-70d2627106cd2812c283484db63365dc3f75d7c4,0.0
ssc-parity-2eb0eab4431c427a45638995a730b0b9a1b35ec3,0.0
ssc-parity-376d10385049b22199ebc701cad61237c9cd3c7a,0.0
ssc-parity-0f1c55a59b9412df2f4f0996f94d1b6a382f15f5,0.0
ssc-parity-49f0e6e3e9eb862b47539d348b9e4760ae8635d5,0.0
ssc-parity-0f8a045a36e4a4de9ca827b151a2c189cd45cda3,0.0
ssc-parity-185ecdd1275616d84e78bd9f88b81e0810ee1c7b,0.0
ssc-parity-560dca75f7292159b467b2dd352b8f61570c3ee4,0.0
ssc-parity-2b2afa847f9f42dc5a8e7cbac9823948570ea5cb,0.0
ssc-parity-1172bbdf1c254c4e94d87e629042adaaab1bfd36,0.0
ssc-parity-4a086b874c6aa824aab56647412f2836e5a2e1a9,0.0
ssc-parity-ab07b88e24399046f590313069feb31b9fe01e1c,0.0
ssc-parity-8a8e36b0bbc20297a778b050837e2654d7999449,0.0
ssc-parity-fa88b589d4335ebfff4bfff1f21bad780f65cfc0,0.0
ssc-parity-cf453aaed5c60209b4ded4a369e4d99da6081a34,0.0
ssc-parity-0bcf89bff28de9c4f4d56093a70b63a2fff33059,0.0
ssc-parity-7adf1810acb0310f79b1f27a2ce696a046f64aea,0.0
ssc-parity-ee854563a651380b271b4c9541326c287326cda8,0.0
ssc-parity-d794fb0e000765f18641058d585b36906c093187,0.0
ssc-parity-27fc6c4ad1069721958e6dafb63b023c2e8d8927,0.0
ssc-parity-b50038454c16aa0def0587ec44d5a7de0086375b,0.0
ssc-parity-009b23ace74c6f569e6f45f7615c5b3d8dd8e317,0.0
ssc-parity-1058a067e318693cc1d1e87156b52afc54f9ef14,0.0
ssc-parity-5f4aaad234599e1d087cc98bd634effa8f230719,0.0
ssc-parity-c2698f8554607a481bf4457e5256f19b47a34cf2,0.0
ssc-parity-586c6c62313d9eb71dce08b759afcc0c55391e2f,0.0
ssc-parity-a94a02df948be4e9b80bdd0289cf5d552bc32d3d,0.0
ssc-parity-585a273850a611ad74e12f4d1a5149be40fe6fc7,0.0
ssc-parity-1fd6bd67209a9529494973a11d3f8bbbef5be3d4,0.0
ssc-parity-12f0b9e415e6ad5be385b0c871fcbe448f6a661d,0.0
ssc-parity-700340869eb24cd9616da8993733ab93b20c0c87,0.0
ssc-parity-83179d56b08671ae931aa5970637b1b67634a52e,0.0
ssc-parity-530c9b54ebb65daf659ba0223356f8da1c21a9c8,0.0
ssc-parity-f7e5175ea4a75efc59348415c0a39f2724cf5a87,0.0
ssc-parity-0f0289f6af68e6f9830101db033283230a208d0d,0.0
ssc-parity-8c8e645f7209e2f34afca2b3dac70f6fc91ee275,0.0
ssc-parity-f988bae84e6af8d048f7ba563a8d3e683e3c589e,0.0
ssc-parity-479a4f44cff9d851910326742fe73f4e5cdada27,0.0
ssc-parity-3d8af7b9863cfd94a1aec827f764dbad84037b51,0.0
ssc-parity-9374900a08132c60cad780aa8241523989ed919c,0.0
ssc-parity-5fbd7f3ea95c42fa540695ce416e3439ece33ede,0.0
ssc-parity-eb841dd57464853f8e6d60de3edfb24509333b7b,0.0
ssc-parity-0f899c09ddaa64ba6964bf875fe83cbec3e0988f,0.0
ssc-parity-4d803f0cb15f342a877c2f2fb0ac243937e56a77,0.0
ssc-parity-023b9ff49c4ab27d36c7438649e9b3b419ab11e8,0.0
ssc-parity-20c0e90b7a606def39d57d9e43552b07aee3ae71,0.0
ssc-parity-fd2b1c18edbde48a8ea3029b084169934b361ee4,0.0
ssc-parity-f70abf483e3ad0085082b6d01edf206a51e8d994,0.0
ssc-parity-3802c01e0f59894016125e2748c5bca1649c33c3,0.0
ssc-parity-08b3388e543e88fb55e1062bd9e78a26edc2d424,0.0
ssc-parity-3b7ffd002e996d5b304902448d3318d000eb1d05,0.0
ssc-parity-b7ccfe25b1333c0809e67057cd7fb49d31320231,0.0
ssc-parity-2c59f76d001e06daf39dc4bf5dca89ff9c744943,0.0
ssc-parity-f0c679ae4f999cbfba7b4c45311bb3ce5b7dec97,0.0
ssc-parity-27640e307a2d0d7718128cea25a6e001ea7455b4,0.0
ssc-parity-07bda3c2cb77be8557b20a5feeda9f67dbe7fa8f,0.0
ssc-parity-d9badd0e6b9e68a09534447eb6be765f8a0edbb8,0.0
ssc-parity-33d154b18f419720827c3845e93469e695d1aecb,0.0
ssc-parity-1b480f8e4c7ad63e1b1dbd8b1d55e141f0c72619,0.0
ssc-parity-94e8db14b855efc17114fd248d94dbd2f20b62c1,0.0
ssc-parity-3d5799d66f30ed31928bf3ab6d45e0debfa415e0,0.0
ssc-parity-ed293fed5341cd0cbac3348d386e8ef90478f07f,0.0
ssc-parity-1da92314cacea85229677d7cb1abded250482132,0.0
ssc-parity-6b2fb7e265c8f192a11792e60e9bdafcbae96547,0.0
ssc-parity-c3eafe0480fbf91f6c6120c3437632f3ae64fc2d,0.0
